0 0.0122616
1 0.0106924
2 0.0113553
3 0.0111765
4 0.0113551
5 0.0108434
6 0.0112817
7 0.0112479
8 0.0107616
9 0.0107857
10 0.0116253
11 0.0116928
12 0.0107686
13 0.0113317
14 0.010898
15 0.0110554
16 0.0109819
17 0.0106922
18 0.0107749
19 0.0107759
20 0.010717
21 0.0106226
22 0.0109844
23 0.0106401
24 0.0106866
25 0.0114996
26 0.011162
27 0.0119943
28 0.0140915
29 0.0142457
30 0.0120945
31 0.0112865
32 0.0108945
33 0.0111687
34 0.0107785
35 0.0107431
36 0.0108752
37 0.010644
38 0.010642
39 0.0106809
40 0.0106529
41 0.0105778
42 0.0109692
43 0.0108452
44 0.0106256
45 0.0107263
46 0.0105922
47 0.0107178
48 0.0106144
49 0.0109458
50 0.0105841
51 0.0105927
52 0.0112318
53 0.0106814
54 0.0107333
55 0.0106382
56 0.0129444
57 0.0108155
58 0.0107996
59 0.0108692
60 0.0106788
61 0.0111349
62 0.011833
63 0.0137633
64 0.0115119
65 0.011047
66 0.0108092
67 0.0107914
68 0.0108095
69 0.0107151
70 0.0112919
71 0.0108001
72 0.0106808
73 0.0107336
74 0.0108227
75 0.0107773
76 0.0110581
77 0.0106107
78 0.0107084
79 0.0111598
80 0.010689
81 0.0106737
82 0.0106988
83 0.0107905
84 0.0106797
85 0.0107415
86 0.0106047
87 0.0107151
88 0.0108875
89 0.011001
90 0.0106219
91 0.0106936
92 0.010585
93 0.0106445
94 0.0109105
95 0.0123504
96 0.0137104
97 0.014785
98 0.0146965
99 0.0147077
