0 0.0230384
1 0.0116262
2 0.011828
3 0.0115323
4 0.0103156
5 0.010012
6 0.0096136
7 0.00972154
8 0.00961611
9 0.00949409
10 0.00915718
11 0.00891149
12 0.00876967
13 0.00860846
14 0.00861469
15 0.00862683
16 0.00870695
17 0.00864186
18 0.00863871
19 0.00858277
20 0.00859643
21 0.00860659
22 0.00845788
23 0.00855348
24 0.00846178
25 0.00806048
26 0.00807598
27 0.0083726
28 0.00861547
29 0.00846998
30 0.0084447
31 0.00845041
32 0.00822588
33 0.00805662
34 0.00806896
35 0.0080682
36 0.00806371
37 0.00809269
38 0.00808088
39 0.00849413
40 0.00861547
41 0.00858425
42 0.00860456
43 0.00859027
44 0.00860331
45 0.00848129
46 0.00844261
47 0.00837238
48 0.00833118
49 0.0083852
50 0.00863625
51 0.00901234
52 0.00887737
53 0.0086291
54 0.00863191
55 0.0085927
56 0.00859604
57 0.00846897
58 0.00846687
59 0.0085467
60 0.0085914
61 0.00963561
62 0.0100033
63 0.0101369
64 0.0108194
65 0.0112126
66 0.0113137
67 0.0109467
68 0.0100529
69 0.00968027
70 0.00951949
71 0.00960477
72 0.00937035
73 0.00906869
74 0.00886946
75 0.00871673
76 0.00858308
77 0.00867007
78 0.00861661
79 0.00862409
80 0.00864104
81 0.00860484
82 0.00862517
83 0.00862631
84 0.0085816
85 0.00862961
86 0.00845385
87 0.00833842
88 0.00856056
89 0.008418
90 0.00814351
91 0.00778304
92 0.00774035
93 0.00836549
94 0.00984265
95 0.00916493
96 0.00915711
97 0.00879524
98 0.0085746
99 0.00857372
