0 0.00951107
1 0.00901897
2 0.00849907
3 0.00801787
4 0.00754258
5 0.00736949
6 0.00734472
7 0.00717809
8 0.00718398
9 0.00719465
10 0.00767633
11 0.00714021
12 0.00708172
13 0.00715916
14 0.0071657
15 0.00717838
16 0.00727067
17 0.00728204
18 0.00729158
19 0.00743391
20 0.00740203
21 0.0072963
22 0.00740517
23 0.0073659
24 0.0074918
25 0.00730807
26 0.00876267
27 0.00762401
28 0.00750136
29 0.00724776
30 0.0071508
31 0.00725262
32 0.00714619
33 0.00717087
34 0.00718854
35 0.00716161
36 0.00718045
37 0.00718911
38 0.00725716
39 0.00731203
40 0.00729877
41 0.00725145
42 0.00738959
43 0.00737172
44 0.00735304
45 0.00735054
46 0.00745407
47 0.00731616
48 0.00748241
49 0.00735527
50 0.00732454
51 0.00743511
52 0.00750428
53 0.00730437
54 0.00759431
55 0.00742698
56 0.00720282
57 0.00714441
58 0.00718373
59 0.0081228
60 0.0078762
61 0.00762301
62 0.00750047
63 0.00716858
64 0.0071743
65 0.00717633
66 0.00716697
67 0.0071673
68 0.00712022
69 0.00717956
70 0.00709325
71 0.00715771
72 0.00719972
73 0.00737102
74 0.00742746
75 0.00750347
76 0.0070474
77 0.00720156
78 0.00737741
79 0.00742879
80 0.00738907
81 0.00733681
82 0.00746387
83 0.00727795
84 0.00753594
85 0.00730963
86 0.00741319
87 0.00741334
88 0.00733103
89 0.00730464
90 0.0073341
91 0.00725439
92 0.00730123
93 0.00743006
94 0.00730268
95 0.00719152
96 0.00733308
97 0.00744774
98 0.00725212
99 0.00731692
